ts_ns,current_before,target_current,requested,current_after,rc
1787749243815509011,77378846720,77309411328,69435392,77311737856,0
1787749243843449786,77379895296,77309411328,70483968,77312786432,0
1787749243872427881,77382778880,77309411328,73367552,77311213568,0
1787749243900519969,77381468160,77309411328,72056832,77314097152,0
1787749243928350753,77382254592,77309411328,72843264,77309902848,0
1787749243956138436,77377798144,77309411328,68386816,77310951424,0
1787749243984404567,77379108864,77309411328,69697536,77312000000,0
1787749244013680007,77383827456,77309411328,74416128,77312262144,0
1787749244042378747,77382254592,77309411328,72843264,77310164992,0
1787749244070253591,77380157440,77309411328,70746112,77312786432,0
1787749244097822000,77380681728,77309411328,71270400,77313310720,0
1787749244126121532,77381468160,77309411328,72056832,77314359296,0
1787749244154614008,77384876032,77309411328,75464704,77313048576,0
1787749244182288148,77381730304,77309411328,72318976,77314621440,0
1787749244209777826,77373079552,77309411328,63668224,77310689280,0
1787749244237496307,77378584576,77309411328,69173248,77311475712,0
1787749244265570415,77379633152,77309411328,70221824,77312262144,0
1787749244294123942,77382254592,77309411328,72843264,77310689280,0
1787749244321689141,77378846720,77309411328,69435392,77310689280,0
1787749244349318860,77377794048,77309411328,68382720,77310685184,0
1787749244377291956,77379104768,77309411328,69693440,77311995904,0
1787749244405594289,77381201920,77309411328,71790592,77314093056,0
1787749244434027123,77384085504,77309411328,74674176,77311995904,0
1787749244461668783,77380677632,77309411328,71266304,77313306624,0
1787749244489269482,77381464064,77309411328,72052736,77314093056,0
1787749244517776438,77382774784,77309411328,73363456,77310423040,0
1787749244546259594,77380677632,77309411328,71266304,77313306624,0
1787749244574443174,77383299072,77309411328,73887744,77310947328,0
1787749244602425710,77380153344,77309411328,70742016,77312520192,0
1787749244630202803,77381464064,77309411328,72052736,77313830912,0
1787749244658325882,77379629056,77309411328,70217728,77312520192,0
1787749244687066392,77384085504,77309411328,74674176,77311995904,0
1787749244715142830,77381464064,77309411328,72052736,77314355200,0
1787749244743504433,77383299072,77309411328,73887744,77310947328,0
1787749244771246045,77378318336,77309411328,68907008,77310685184,0
1787749244799771422,77379629056,77309411328,70217728,77312520192,0
1787749244828702535,77383823360,77309411328,74412032,77311733760,0
1787749244856923046,77381726208,77309411328,72314880,77314355200,0
1787749244885032515,77383823360,77309411328,74412032,77311733760,0
1787749244913102503,77380415488,77309411328,71004160,77313044480,0
1787749244942024566,77383299072,77309411328,73887744,77311209472,0
1787749244970200066,77379629056,77309411328,70217728,77312258048,0
1787749244998050010,77381464064,77309411328,72052736,77314093056,0
1787749245026278921,77381988352,77309411328,72577024,77309636608,0
1787749245054901569,77379891200,77309411328,70479872,77312520192,0
1787749245083692060,77383823360,77309411328,74412032,77311471616,0
1787749245111842879,77381726208,77309411328,72314880,77314355200,0
1787749245139811366,77383561216,77309411328,74149888,77311209472,0
1787749245167931784,77379629056,77309411328,70217728,77312258048,0
1787749245196511442,77382250496,77309411328,72839168,77309898752,0
1787749245224384406,77370716160,77309411328,61304832,77311995904,0
1787749245252713789,77381464064,77309411328,72052736,77314355200,0
1787749245280433150,77383561216,77309411328,74149888,77311209472,0
1787749245308511478,77379629056,77309411328,70217728,77312258048,0
1787749245337401711,77383561216,77309411328,74149888,77311733760,0
1787749245365644492,77381726208,77309411328,72314880,77314617344,0
1787749245394253510,77384347648,77309411328,74936320,77312520192,0
1787749245422330148,77381193728,77309411328,71782400,77314084864,0
1787749245451376124,77385125888,77309411328,75714560,77313036288,0
1787749245479889730,77383548928,77309411328,74137600,77311459328,0
1787749245507781375,77379616768,77309411328,70205440,77312770048,0
1787749245535593408,77380661248,77309411328,71249920,77313814528,0
1787749245564138885,77382492160,77309411328,73080832,77310402560,0
1787749245592403146,77380132864,77309411328,70721536,77313286144,0
1787749245620192529,77381705728,77309411328,72294400,77314334720,0
