ts_ns,current_before,target_current,requested,current_after,rc
1787750168668355163,85911199744,85899345920,11853824,85895925760,0
1787750168695432372,85907267584,85899345920,7921664,85887377408,0
1787750168722115634,85899960320,85899345920,614400,85895745536,0
1787750168749303625,85903851520,85899345920,4505600,85900886016,0
1787750168777765110,85914427392,85899345920,15081472,85886726144,0
1787750168827285693,85907853312,85899345920,8507392,85900083200,0
1787750168854348612,85908963328,85899345920,9617408,85895630848,0
1787750168882086104,85907509248,85899345920,8163328,85886738432,0
1787750168909890686,85903687680,85899345920,4341760,85896785920,0
1787750168936969936,85909114880,85899345920,9768960,85889265664,0
1787750168963642597,85900353536,85899345920,1007616,85893275648,0
1787750168990809078,85909581824,85899345920,10235904,85889863680,0
1787750169018285195,85902090240,85899345920,2744320,85894914048,0
1787750169046474435,85912006656,85899345920,12660736,85891227648,0
1787750169073960492,85909573632,85899345920,10227712,85889228800,0
1787750169100634923,85901402112,85899345920,2056192,85895012352,0
1787750169127330285,85905412096,85899345920,6066176,85904265216,0
1787750169155245850,85916561408,85899345920,17215488,85888851968,0
1787750169183177045,85906456576,85899345920,7110656,85898207232,0
1787750169209878248,85905063936,85899345920,5718016,85897617408,0
1787750169237227412,85916229632,85899345920,16883712,85886427136,0
1787750169263738111,85900263424,85899345920,917504,85891821568,0
1787750169291047664,85903458304,85899345920,4112384,85896577024,0
1787750169319126002,85910994944,85899345920,11649024,85901189120,0
1787750169345779063,85905096704,85899345920,5750784,85898280960,0
1787750169372844532,85913227264,85899345920,13881344,85901848576,0
1787750169400038624,85914255360,85899345920,14909440,85885657088,0
1787750169450658367,85907206144,85899345920,7860224,85896044544,0
1787750169477802977,85911347200,85899345920,12001280,85891518464,0
1787750169504592981,85901451264,85899345920,2105344,85894340608,0
1787750169531207392,85906063360,85899345920,6717440,85905715200,0
1787750169559088316,85917970432,85899345920,18624512,85889007616,0
1787750169586744886,85900804096,85899345920,1458176,85899169792,0
1787750169614101221,85908574208,85899345920,9228288,85896757248,0
1787750169641059838,85908000768,85899345920,8654848,85887819776,0
1787750169667591017,85899390976,85899345920,45056,85892214784,0
1787750169694870570,85904363520,85899345920,5017600,85903249408,0
1787750169722940817,85913649152,85899345920,14303232,85893550080,0
1787750169749547788,85905379328,85899345920,6033408,85898563584,0
1787750169776721479,85911080960,85899345920,11735040,85902598144,0
1787750169803686796,85910642688,85899345920,11296768,85900050432,0
1787750169831481679,85910683648,85899345920,11337728,85889204224,0
1787750169859283901,85901369344,85899345920,2023424,85900419072,0
1787750169886521363,85911248896,85899345920,11902976,85891641344,0
1787750169913339868,85904371712,85899345920,5025792,85898604544,0
1787750169940209063,85908848640,85899345920,9502720,85899702272,0
1787750169967949995,85909696512,85899345920,10350592,85890244608,0
